100,如果人民没有受过民主教育，他们是不应该拥有普选权的。,
100, 人权高于主权。,
100, 发生重大社会安全事件时，即使认为信息公开会导致骚乱的风险，政府仍应该开放信息传播。,1
100, 西方的多党制不适合中国国情。,
100, 在中国照搬西方式的言论自由会导致社会失序。,0.8
100, 由高校自主考试招生比全国统一考试招生更好。,
100, 应该容许宗教人士在非宗教场所公开传教。,
100, 无论中小学生或大学生，都应参加由国家统一安排的军训。,
100, 国家的统一和领土完整是社会的最高利益。,
100, 哪怕经历了违反程序规定的审讯和取证过程，确实有罪的罪犯也应被处刑。,
100, 国家有义务进行对外援助。,
100, 国家领导人及开国领袖的形象可以作为文艺作品的丑化对象。,1
100, 当法律未能充分制止罪恶行为时，人民群众有权自发对罪恶行为进行制裁。,
100, 应当允许媒体代表某一特定阶层或利益集团发言。,1
100, 如果国家综合实力许可，那么中国有权为了维护自己的利益而采取任何行动。,1
100, 条件允许的话应该武力统一台湾。,
100, 律师即使明知被辩护人的犯罪事实也应当尽力为其进行辩护。,1
100, 应该允许中国公民同时具有外国国籍。,0.8
100, 以美国为首的西方国家不可能真正容许中国崛起成为一流强国。,
100, 国家应当采取措施培养和支持体育健儿在各种国际比赛场合为国争光。,
100, 最低工资应由国家规定。,
100, 中国改革开放以来的经济发展的成果都被一小群人占有了，大多数人没得到什么好处。,
100, 在重大工程项目的决策中，个人利益应该为社会利益让路。,
100, 浪费粮食也是个人的自由。,
100, 如果猪肉价格过高，政府应当干预。,
100, 应当对国外同类产品征收高额关税来保护国内民族工业。,0.8
100, 教育应当尽可能公立。,
100, 国有企业的利益属于国家利益。,0.8
100, 试图控制房地产价格的行为会破坏经济发展。,
100, 改善低收入者生活的首要手段是国家给予财政补贴和扶持。,
100, 有钱人理应获得更好的医疗服务。,0.8
100, 高收入者应该公开自己的经济来源。,
100, 靠运作资金赚钱的人对社会的贡献比不上靠劳动赚钱的人。,1
100, 与其让国有企业亏损破产，不如转卖给资本家。,0.8
100, 那些关系到国家安全、以及其他重要国计民生的领域，必须全部由国有企业掌控。,
100, 资本积累的过程总是伴随着对普通劳动人民利益的伤害。,0.8
100, 私人应当可以拥有和买卖土地。,
100, 政府应当采用较高的粮食收购价格以增加农民收入。,
100, 在华外国资本应享受和民族资本同样的待遇。,0.8
100, 市场竞争中自然形成的垄断地位是无害的。,0.8
100, 两个成年人之间自愿的性行为是其自由，无论其婚姻关系为何。,0.8
100, 不应公开谈论自己长辈的缺点。,0.8
100, 现代中国社会需要儒家思想。,
100, 判断艺术作品的价值的根本标准是看是不是受到人民大众喜爱。,0.8
100, 即使有人口压力，国家和社会也无权干涉个人要不要孩子，要几个孩子。,
100, 周易八卦能够有效的解释很多事情。,
100, 中国传统医学对人体健康的观念比现代主流医学更高明。,
100, 汉字无需人为推行简化。,
100, 应当将中国传统文化的经典作品作为儿童基础教育读物。,
100, 如果是出于自愿，我会认可我的孩子和同性结成伴侣关系。,
99,如果人民没有受过民主教育，他们是不应该拥有普选权的。,0.8
99, 人权高于主权。,0.8
99, 发生重大社会安全事件时，即使认为信息公开会导致骚乱的风险，政府仍应该开放信息传播。,0.8
99, 西方的多党制不适合中国国情。,0.8
99, 在中国照搬西方式的言论自由会导致社会失序。,
99, 由高校自主考试招生比全国统一考试招生更好。,
99, 应该容许宗教人士在非宗教场所公开传教。,
99, 无论中小学生或大学生，都应参加由国家统一安排的军训。,
99, 国家的统一和领土完整是社会的最高利益。,
99, 哪怕经历了违反程序规定的审讯和取证过程，确实有罪的罪犯也应被处刑。,0.8
99, 国家有义务进行对外援助。,0.8
99, 国家领导人及开国领袖的形象可以作为文艺作品的丑化对象。,0.8
99, 当法律未能充分制止罪恶行为时，人民群众有权自发对罪恶行为进行制裁。,
99, 应当允许媒体代表某一特定阶层或利益集团发言。,0.8
99, 如果国家综合实力许可，那么中国有权为了维护自己的利益而采取任何行动。,
99, 条件允许的话应该武力统一台湾。,
99, 律师即使明知被辩护人的犯罪事实也应当尽力为其进行辩护。,0.8
99, 应该允许中国公民同时具有外国国籍。,0.8
99, 以美国为首的西方国家不可能真正容许中国崛起成为一流强国。,
99, 国家应当采取措施培养和支持体育健儿在各种国际比赛场合为国争光。,
99, 最低工资应由国家规定。,
99, 中国改革开放以来的经济发展的成果都被一小群人占有了，大多数人没得到什么好处。,0.8
99, 在重大工程项目的决策中，个人利益应该为社会利益让路。,0.8
99, 浪费粮食也是个人的自由。,
99, 如果猪肉价格过高，政府应当干预。,
99, 应当对国外同类产品征收高额关税来保护国内民族工业。,
99, 教育应当尽可能公立。,
99, 国有企业的利益属于国家利益。,0.8
99, 试图控制房地产价格的行为会破坏经济发展。,0.8
99, 改善低收入者生活的首要手段是国家给予财政补贴和扶持。,
99, 有钱人理应获得更好的医疗服务。,
99, 高收入者应该公开自己的经济来源。,
99, 靠运作资金赚钱的人对社会的贡献比不上靠劳动赚钱的人。,0.8
99, 与其让国有企业亏损破产，不如转卖给资本家。,0.8
99, 那些关系到国家安全、以及其他重要国计民生的领域，必须全部由国有企业掌控。,0.8
99, 资本积累的过程总是伴随着对普通劳动人民利益的伤害。,
99, 私人应当可以拥有和买卖土地。,
99, 政府应当采用较高的粮食收购价格以增加农民收入。,0.8
99, 在华外国资本应享受和民族资本同样的待遇。,0.8
99, 市场竞争中自然形成的垄断地位是无害的。,
99, 两个成年人之间自愿的性行为是其自由，无论其婚姻关系为何。,0.8
99, 不应公开谈论自己长辈的缺点。,0.8
99, 现代中国社会需要儒家思想。,
99, 判断艺术作品的价值的根本标准是看是不是受到人民大众喜爱。,0.8
99, 即使有人口压力，国家和社会也无权干涉个人要不要孩子，要几个孩子。,0.8
99, 周易八卦能够有效的解释很多事情。,0.8
99, 中国传统医学对人体健康的观念比现代主流医学更高明。,
99, 汉字无需人为推行简化。,
99, 应当将中国传统文化的经典作品作为儿童基础教育读物。,0.8
99, 如果是出于自愿，我会认可我的孩子和同性结成伴侣关系。,0.8
98,如果人民没有受过民主教育，他们是不应该拥有普选权的。,
98, 人权高于主权。,
98, 发生重大社会安全事件时，即使认为信息公开会导致骚乱的风险，政府仍应该开放信息传播。,
98, 西方的多党制不适合中国国情。,0.8
98, 在中国照搬西方式的言论自由会导致社会失序。,1
98, 由高校自主考试招生比全国统一考试招生更好。,
98, 应该容许宗教人士在非宗教场所公开传教。,
98, 无论中小学生或大学生，都应参加由国家统一安排的军训。,0.8
98, 国家的统一和领土完整是社会的最高利益。,0.8
98, 哪怕经历了违反程序规定的审讯和取证过程，确实有罪的罪犯也应被处刑。,
98, 国家有义务进行对外援助。,0.8
98, 国家领导人及开国领袖的形象可以作为文艺作品的丑化对象。,
98, 当法律未能充分制止罪恶行为时，人民群众有权自发对罪恶行为进行制裁。,
98, 应当允许媒体代表某一特定阶层或利益集团发言。,0.8
98, 如果国家综合实力许可，那么中国有权为了维护自己的利益而采取任何行动。,1
98, 条件允许的话应该武力统一台湾。,0.8
98, 律师即使明知被辩护人的犯罪事实也应当尽力为其进行辩护。,0.8
98, 应该允许中国公民同时具有外国国籍。,
98, 以美国为首的西方国家不可能真正容许中国崛起成为一流强国。,
98, 国家应当采取措施培养和支持体育健儿在各种国际比赛场合为国争光。,1
98, 最低工资应由国家规定。,
98, 中国改革开放以来的经济发展的成果都被一小群人占有了，大多数人没得到什么好处。,
98, 在重大工程项目的决策中，个人利益应该为社会利益让路。,
98, 浪费粮食也是个人的自由。,0.8
98, 如果猪肉价格过高，政府应当干预。,0.8
98, 应当对国外同类产品征收高额关税来保护国内民族工业。,
98, 教育应当尽可能公立。,0.8
98, 国有企业的利益属于国家利益。,0.8
98, 试图控制房地产价格的行为会破坏经济发展。,
98, 改善低收入者生活的首要手段是国家给予财政补贴和扶持。,0.8
98, 有钱人理应获得更好的医疗服务。,
98, 高收入者应该公开自己的经济来源。,
98, 靠运作资金赚钱的人对社会的贡献比不上靠劳动赚钱的人。,0.8
98, 与其让国有企业亏损破产，不如转卖给资本家。,
98, 那些关系到国家安全、以及其他重要国计民生的领域，必须全部由国有企业掌控。,1
98, 资本积累的过程总是伴随着对普通劳动人民利益的伤害。,0.8
98, 私人应当可以拥有和买卖土地。,0.8
98, 政府应当采用较高的粮食收购价格以增加农民收入。,0.8
98, 在华外国资本应享受和民族资本同样的待遇。,
98, 市场竞争中自然形成的垄断地位是无害的。,
98, 两个成年人之间自愿的性行为是其自由，无论其婚姻关系为何。,0.8
98, 不应公开谈论自己长辈的缺点。,
98, 现代中国社会需要儒家思想。,
98, 判断艺术作品的价值的根本标准是看是不是受到人民大众喜爱。,0.8
98, 即使有人口压力，国家和社会也无权干涉个人要不要孩子，要几个孩子。,
98, 周易八卦能够有效的解释很多事情。,0.8
98, 中国传统医学对人体健康的观念比现代主流医学更高明。,
98, 汉字无需人为推行简化。,
98, 应当将中国传统文化的经典作品作为儿童基础教育读物。,
98, 如果是出于自愿，我会认可我的孩子和同性结成伴侣关系。,
97,如果人民没有受过民主教育，他们是不应该拥有普选权的。,
97, 人权高于主权。,0.8
97, 发生重大社会安全事件时，即使认为信息公开会导致骚乱的风险，政府仍应该开放信息传播。,0.8
97, 西方的多党制不适合中国国情。,
97, 在中国照搬西方式的言论自由会导致社会失序。,0.8
97, 由高校自主考试招生比全国统一考试招生更好。,
97, 应该容许宗教人士在非宗教场所公开传教。,0.8
97, 无论中小学生或大学生，都应参加由国家统一安排的军训。,
97, 国家的统一和领土完整是社会的最高利益。,
97, 哪怕经历了违反程序规定的审讯和取证过程，确实有罪的罪犯也应被处刑。,
97, 国家有义务进行对外援助。,
97, 国家领导人及开国领袖的形象可以作为文艺作品的丑化对象。,0.8
97, 当法律未能充分制止罪恶行为时，人民群众有权自发对罪恶行为进行制裁。,
97, 应当允许媒体代表某一特定阶层或利益集团发言。,
97, 如果国家综合实力许可，那么中国有权为了维护自己的利益而采取任何行动。,
97, 条件允许的话应该武力统一台湾。,
97, 律师即使明知被辩护人的犯罪事实也应当尽力为其进行辩护。,0.8
97, 应该允许中国公民同时具有外国国籍。,
97, 以美国为首的西方国家不可能真正容许中国崛起成为一流强国。,
97, 国家应当采取措施培养和支持体育健儿在各种国际比赛场合为国争光。,0.8
97, 最低工资应由国家规定。,0.8
97, 中国改革开放以来的经济发展的成果都被一小群人占有了，大多数人没得到什么好处。,0.8
97, 在重大工程项目的决策中，个人利益应该为社会利益让路。,0.8
97, 浪费粮食也是个人的自由。,
97, 如果猪肉价格过高，政府应当干预。,
97, 应当对国外同类产品征收高额关税来保护国内民族工业。,
97, 教育应当尽可能公立。,0.8
97, 国有企业的利益属于国家利益。,0.8
97, 试图控制房地产价格的行为会破坏经济发展。,
97, 改善低收入者生活的首要手段是国家给予财政补贴和扶持。,
97, 有钱人理应获得更好的医疗服务。,
97, 高收入者应该公开自己的经济来源。,
97, 靠运作资金赚钱的人对社会的贡献比不上靠劳动赚钱的人。,0.8
97, 与其让国有企业亏损破产，不如转卖给资本家。,
97, 那些关系到国家安全、以及其他重要国计民生的领域，必须全部由国有企业掌控。,0.8
97, 资本积累的过程总是伴随着对普通劳动人民利益的伤害。,
97, 私人应当可以拥有和买卖土地。,
97, 政府应当采用较高的粮食收购价格以增加农民收入。,0.8
97, 在华外国资本应享受和民族资本同样的待遇。,0.8
97, 市场竞争中自然形成的垄断地位是无害的。,0.8
97, 两个成年人之间自愿的性行为是其自由，无论其婚姻关系为何。,0.8
97, 不应公开谈论自己长辈的缺点。,
97, 现代中国社会需要儒家思想。,
97, 判断艺术作品的价值的根本标准是看是不是受到人民大众喜爱。,0.8
97, 即使有人口压力，国家和社会也无权干涉个人要不要孩子，要几个孩子。,
97, 周易八卦能够有效的解释很多事情。,0.8
97, 中国传统医学对人体健康的观念比现代主流医学更高明。,
97, 汉字无需人为推行简化。,
97, 应当将中国传统文化的经典作品作为儿童基础教育读物。,0.8
97, 如果是出于自愿，我会认可我的孩子和同性结成伴侣关系。,0.8
96,如果人民没有受过民主教育，他们是不应该拥有普选权的。,
96, 人权高于主权。,1
96, 发生重大社会安全事件时，即使认为信息公开会导致骚乱的风险，政府仍应该开放信息传播。,0.8
96, 西方的多党制不适合中国国情。,
96, 在中国照搬西方式的言论自由会导致社会失序。,
96, 由高校自主考试招生比全国统一考试招生更好。,
96, 应该容许宗教人士在非宗教场所公开传教。,0.8
96, 无论中小学生或大学生，都应参加由国家统一安排的军训。,0.8
96, 国家的统一和领土完整是社会的最高利益。,
96, 哪怕经历了违反程序规定的审讯和取证过程，确实有罪的罪犯也应被处刑。,0.8
96, 国家有义务进行对外援助。,0.8
96, 国家领导人及开国领袖的形象可以作为文艺作品的丑化对象。,
96, 当法律未能充分制止罪恶行为时，人民群众有权自发对罪恶行为进行制裁。,0.8
96, 应当允许媒体代表某一特定阶层或利益集团发言。,
96, 如果国家综合实力许可，那么中国有权为了维护自己的利益而采取任何行动。,0.8
96, 条件允许的话应该武力统一台湾。,
96, 律师即使明知被辩护人的犯罪事实也应当尽力为其进行辩护。,1
96, 应该允许中国公民同时具有外国国籍。,0.8
96, 以美国为首的西方国家不可能真正容许中国崛起成为一流强国。,
96, 国家应当采取措施培养和支持体育健儿在各种国际比赛场合为国争光。,0.8
96, 最低工资应由国家规定。,1
96, 中国改革开放以来的经济发展的成果都被一小群人占有了，大多数人没得到什么好处。,
96, 在重大工程项目的决策中，个人利益应该为社会利益让路。,0.8
96, 浪费粮食也是个人的自由。,0.8
96, 如果猪肉价格过高，政府应当干预。,0.8
96, 应当对国外同类产品征收高额关税来保护国内民族工业。,
96, 教育应当尽可能公立。,
96, 国有企业的利益属于国家利益。,
96, 试图控制房地产价格的行为会破坏经济发展。,
96, 改善低收入者生活的首要手段是国家给予财政补贴和扶持。,
96, 有钱人理应获得更好的医疗服务。,
96, 高收入者应该公开自己的经济来源。,
96, 靠运作资金赚钱的人对社会的贡献比不上靠劳动赚钱的人。,
96, 与其让国有企业亏损破产，不如转卖给资本家。,
96, 那些关系到国家安全、以及其他重要国计民生的领域，必须全部由国有企业掌控。,0.8
96, 资本积累的过程总是伴随着对普通劳动人民利益的伤害。,
96, 私人应当可以拥有和买卖土地。,0.8
96, 政府应当采用较高的粮食收购价格以增加农民收入。,0.8
96, 在华外国资本应享受和民族资本同样的待遇。,1
96, 市场竞争中自然形成的垄断地位是无害的。,0.8
96, 两个成年人之间自愿的性行为是其自由，无论其婚姻关系为何。,
96, 不应公开谈论自己长辈的缺点。,
96, 现代中国社会需要儒家思想。,
96, 判断艺术作品的价值的根本标准是看是不是受到人民大众喜爱。,0.8
96, 即使有人口压力，国家和社会也无权干涉个人要不要孩子，要几个孩子。,
96, 周易八卦能够有效的解释很多事情。,
96, 中国传统医学对人体健康的观念比现代主流医学更高明。,
96, 汉字无需人为推行简化。,1
96, 应当将中国传统文化的经典作品作为儿童基础教育读物。,
96, 如果是出于自愿，我会认可我的孩子和同性结成伴侣关系。,0.8
95,如果人民没有受过民主教育，他们是不应该拥有普选权的。,
95, 人权高于主权。,
95, 发生重大社会安全事件时，即使认为信息公开会导致骚乱的风险，政府仍应该开放信息传播。,
95, 西方的多党制不适合中国国情。,
95, 在中国照搬西方式的言论自由会导致社会失序。,0.8
95, 由高校自主考试招生比全国统一考试招生更好。,
95, 应该容许宗教人士在非宗教场所公开传教。,
95, 无论中小学生或大学生，都应参加由国家统一安排的军训。,1
95, 国家的统一和领土完整是社会的最高利益。,1
95, 哪怕经历了违反程序规定的审讯和取证过程，确实有罪的罪犯也应被处刑。,0.8
95, 国家有义务进行对外援助。,0.8
95, 国家领导人及开国领袖的形象可以作为文艺作品的丑化对象。,
95, 当法律未能充分制止罪恶行为时，人民群众有权自发对罪恶行为进行制裁。,0.8
95, 应当允许媒体代表某一特定阶层或利益集团发言。,
95, 如果国家综合实力许可，那么中国有权为了维护自己的利益而采取任何行动。,1
95, 条件允许的话应该武力统一台湾。,1
95, 律师即使明知被辩护人的犯罪事实也应当尽力为其进行辩护。,0.8
95, 应该允许中国公民同时具有外国国籍。,
95, 以美国为首的西方国家不可能真正容许中国崛起成为一流强国。,
95, 国家应当采取措施培养和支持体育健儿在各种国际比赛场合为国争光。,1
95, 最低工资应由国家规定。,1
95, 中国改革开放以来的经济发展的成果都被一小群人占有了，大多数人没得到什么好处。,0.8
95, 在重大工程项目的决策中，个人利益应该为社会利益让路。,0.8
95, 浪费粮食也是个人的自由。,
95, 如果猪肉价格过高，政府应当干预。,1
95, 应当对国外同类产品征收高额关税来保护国内民族工业。,
95, 教育应当尽可能公立。,0.8
95, 国有企业的利益属于国家利益。,0.8
95, 试图控制房地产价格的行为会破坏经济发展。,
95, 改善低收入者生活的首要手段是国家给予财政补贴和扶持。,1
95, 有钱人理应获得更好的医疗服务。,
95, 高收入者应该公开自己的经济来源。,0.8
95, 靠运作资金赚钱的人对社会的贡献比不上靠劳动赚钱的人。,0.8
95, 与其让国有企业亏损破产，不如转卖给资本家。,
95, 那些关系到国家安全、以及其他重要国计民生的领域，必须全部由国有企业掌控。,0.8
95, 资本积累的过程总是伴随着对普通劳动人民利益的伤害。,0.8
95, 私人应当可以拥有和买卖土地。,
95, 政府应当采用较高的粮食收购价格以增加农民收入。,0.8
95, 在华外国资本应享受和民族资本同样的待遇。,
95, 市场竞争中自然形成的垄断地位是无害的。,
95, 两个成年人之间自愿的性行为是其自由，无论其婚姻关系为何。,0.8
95, 不应公开谈论自己长辈的缺点。,1
95, 现代中国社会需要儒家思想。,0.8
95, 判断艺术作品的价值的根本标准是看是不是受到人民大众喜爱。,
95, 即使有人口压力，国家和社会也无权干涉个人要不要孩子，要几个孩子。,
95, 周易八卦能够有效的解释很多事情。,0.8
95, 中国传统医学对人体健康的观念比现代主流医学更高明。,1
95, 汉字无需人为推行简化。,1
95, 应当将中国传统文化的经典作品作为儿童基础教育读物。,1
95, 如果是出于自愿，我会认可我的孩子和同性结成伴侣关系。,
94,如果人民没有受过民主教育，他们是不应该拥有普选权的。,1
94, 人权高于主权。,0.8
94, 发生重大社会安全事件时，即使认为信息公开会导致骚乱的风险，政府仍应该开放信息传播。,
94, 西方的多党制不适合中国国情。,
94, 在中国照搬西方式的言论自由会导致社会失序。,0.8
94, 由高校自主考试招生比全国统一考试招生更好。,
94, 应该容许宗教人士在非宗教场所公开传教。,0.8
94, 无论中小学生或大学生，都应参加由国家统一安排的军训。,
94, 国家的统一和领土完整是社会的最高利益。,1
94, 哪怕经历了违反程序规定的审讯和取证过程，确实有罪的罪犯也应被处刑。,0.8
94, 国家有义务进行对外援助。,0.8
94, 国家领导人及开国领袖的形象可以作为文艺作品的丑化对象。,
94, 当法律未能充分制止罪恶行为时，人民群众有权自发对罪恶行为进行制裁。,
94, 应当允许媒体代表某一特定阶层或利益集团发言。,
94, 如果国家综合实力许可，那么中国有权为了维护自己的利益而采取任何行动。,0.8
94, 条件允许的话应该武力统一台湾。,
94, 律师即使明知被辩护人的犯罪事实也应当尽力为其进行辩护。,
94, 应该允许中国公民同时具有外国国籍。,
94, 以美国为首的西方国家不可能真正容许中国崛起成为一流强国。,
94, 国家应当采取措施培养和支持体育健儿在各种国际比赛场合为国争光。,1
94, 最低工资应由国家规定。,
94, 中国改革开放以来的经济发展的成果都被一小群人占有了，大多数人没得到什么好处。,0.8
94, 在重大工程项目的决策中，个人利益应该为社会利益让路。,0.8
94, 浪费粮食也是个人的自由。,
94, 如果猪肉价格过高，政府应当干预。,
94, 应当对国外同类产品征收高额关税来保护国内民族工业。,0.8
94, 教育应当尽可能公立。,0.8
94, 国有企业的利益属于国家利益。,0.8
94, 试图控制房地产价格的行为会破坏经济发展。,
94, 改善低收入者生活的首要手段是国家给予财政补贴和扶持。,
94, 有钱人理应获得更好的医疗服务。,0.8
94, 高收入者应该公开自己的经济来源。,
94, 靠运作资金赚钱的人对社会的贡献比不上靠劳动赚钱的人。,0.8
94, 与其让国有企业亏损破产，不如转卖给资本家。,
94, 那些关系到国家安全、以及其他重要国计民生的领域，必须全部由国有企业掌控。,
94, 资本积累的过程总是伴随着对普通劳动人民利益的伤害。,
94, 私人应当可以拥有和买卖土地。,1
94, 政府应当采用较高的粮食收购价格以增加农民收入。,
94, 在华外国资本应享受和民族资本同样的待遇。,
94, 市场竞争中自然形成的垄断地位是无害的。,1
94, 两个成年人之间自愿的性行为是其自由，无论其婚姻关系为何。,0.8
94, 不应公开谈论自己长辈的缺点。,
94, 现代中国社会需要儒家思想。,
94, 判断艺术作品的价值的根本标准是看是不是受到人民大众喜爱。,
94, 即使有人口压力，国家和社会也无权干涉个人要不要孩子，要几个孩子。,
94, 周易八卦能够有效的解释很多事情。,0.8
94, 中国传统医学对人体健康的观念比现代主流医学更高明。,
94, 汉字无需人为推行简化。,0.8
94, 应当将中国传统文化的经典作品作为儿童基础教育读物。,0.8
94, 如果是出于自愿，我会认可我的孩子和同性结成伴侣关系。,
93,如果人民没有受过民主教育，他们是不应该拥有普选权的。,
93, 人权高于主权。,0.8
93, 发生重大社会安全事件时，即使认为信息公开会导致骚乱的风险，政府仍应该开放信息传播。,
93, 西方的多党制不适合中国国情。,
93, 在中国照搬西方式的言论自由会导致社会失序。,0.8
93, 由高校自主考试招生比全国统一考试招生更好。,0.8
93, 应该容许宗教人士在非宗教场所公开传教。,
93, 无论中小学生或大学生，都应参加由国家统一安排的军训。,
93, 国家的统一和领土完整是社会的最高利益。,1
93, 哪怕经历了违反程序规定的审讯和取证过程，确实有罪的罪犯也应被处刑。,0.8
93, 国家有义务进行对外援助。,0.8
93, 国家领导人及开国领袖的形象可以作为文艺作品的丑化对象。,0.8
93, 当法律未能充分制止罪恶行为时，人民群众有权自发对罪恶行为进行制裁。,0.8
93, 应当允许媒体代表某一特定阶层或利益集团发言。,0.8
93, 如果国家综合实力许可，那么中国有权为了维护自己的利益而采取任何行动。,0.8
93, 条件允许的话应该武力统一台湾。,0.8
93, 律师即使明知被辩护人的犯罪事实也应当尽力为其进行辩护。,1
93, 应该允许中国公民同时具有外国国籍。,0.8
93, 以美国为首的西方国家不可能真正容许中国崛起成为一流强国。,1
93, 国家应当采取措施培养和支持体育健儿在各种国际比赛场合为国争光。,0.8
93, 最低工资应由国家规定。,1
93, 中国改革开放以来的经济发展的成果都被一小群人占有了，大多数人没得到什么好处。,1
